SubjectTag	SubjectID	SAMPLE_RACE	SAMPLE_SEX	ASVAB-8
802000	8020	1	2	-4
802100	8021	3	1	59
802200	8022	1	1	35
802300	8023	1	2	56
802400	8024	1	1	12
802500	8025	1	2	44
802600	8026	1	1	44
802700	8027	1	1	42
802800	8028	2	2	47
802900	8029	1	2	29
803000	8030	1	2	57
803100	8031	1	2	36
803200	8032	2	1	64
803300	8033	2	2	44
803400	8034	2	2	18
803500	8035	2	2	28
803600	8036	2	2	46
803700	8037	1	2	48
803800	8038	2	1	61
803900	8039	2	2	36
804000	8040	2	1	39
804100	8041	2	1	40
804200	8042	2	2	47
804300	8043	2	1	53
804400	8044	2	2	45
804500	8045	2	2	50
804600	8046	1	1	59
804700	8047	2	2	41
804800	8048	1	2	46
804900	8049	2	2	66
805000	8050	2	1	36
805100	8051	3	2	45
805200	8052	1	1	40
805300	8053	3	2	40
805400	8054	3	2	35
805500	8055	3	1	51
805600	8056	3	2	40
805700	8057	2	2	47
805800	8058	2	1	-4
805900	8059	1	2	13
806000	8060	2	1	-4
806100	8061	1	2	29
806200	8062	1	2	10
806300	8063	1	1	19
806400	8064	2	1	23
806500	8065	3	2	33
806600	8066	3	2	13
806700	8067	3	2	15
806800	8068	1	2	51
806900	8069	1	1	50
807000	8070	1	1	12
807100	8071	1	1	76
807200	8072	1	2	64
807300	8073	3	2	13
807400	8074	2	1	36
807500	8075	3	1	43
807600	8076	3	1	54
807700	8077	2	1	5
807800	8078	2	2	29
807900	8079	1	2	49
808000	8080	3	1	43
808100	8081	3	2	66
808200	8082	1	1	38
808300	8083	1	2	51
808400	8084	3	2	45
808500	8085	3	2	61
808600	8086	3	2	62
808700	8087	1	1	36
808800	8088	1	2	51
808900	8089	3	1	53
809000	8090	3	1	69
809100	8091	1	2	10
809200	8092	3	2	55
809300	8093	1	2	-4
809400	8094	1	1	36
809500	8095	1	1	14
809600	8096	1	1	8
809700	8097	1	1	35
809800	8098	1	1	36
809900	8099	1	2	-4
810000	8100	1	1	14
810100	8101	1	1	4
810200	8102	1	2	25
810300	8103	1	2	8
810400	8104	1	1	61
810500	8105	1	2	65
810600	8106	1	1	6
810700	8107	1	1	20
810800	8108	1	1	35
810900	8109	1	2	37
811000	8110	1	2	52
811100	8111	1	2	43
811200	8112	1	1	20
811300	8113	1	2	45
811400	8114	1	2	3
811500	8115	1	1	18
811600	8116	1	1	13
811700	8117	1	2	48
811800	8118	2	1	65
811900	8119	3	2	57
812000	8120	1	2	75
812100	8121	1	2	50
812200	8122	1	2	-4
812300	8123	1	2	68
812400	8124	2	1	29
812500	8125	2	2	37
812600	8126	1	2	66
812700	8127	2	2	54
812800	8128	2	1	35
812900	8129	2	2	42
813000	8130	3	1	57
813100	8131	3	2	56
813200	8132	3	2	48
813300	8133	1	2	54
813400	8134	3	1	54
813500	8135	3	1	68
813600	8136	1	1	45
813700	8137	3	2	55
813800	8138	1	1	59
813900	8139	1	1	53
814000	8140	1	2	61
814100	8141	1	2	62
814200	8142	1	1	17
814300	8143	1	2	34
814400	8144	1	2	32
814500	8145	1	1	30
814600	8146	1	1	56
814700	8147	1	1	45
814800	8148	1	2	55
814900	8149	1	2	55
815000	8150	1	2	80
815100	8151	1	2	20
815200	8152	1	2	72
815300	8153	1	2	66
815400	8154	1	1	43
815500	8155	1	1	38
815600	8156	1	1	37
815700	8157	1	1	59
815800	8158	2	1	30
815900	8159	1	1	30
816000	8160	1	2	35
816100	8161	1	2	2
816200	8162	1	1	55
816300	8163	1	1	51
816400	8164	3	1	25
816500	8165	1	1	25
816600	8166	3	1	69
816700	8167	3	1	79
816800	8168	1	1	48
816900	8169	1	2	46
817000	8170	1	2	56
817100	8171	3	1	22
817200	8172	3	2	56
817300	8173	1	1	27
817400	8174	1	2	20
817500	8175	1	2	49
817600	8176	1	2	56
817700	8177	1	1	26
817800	8178	1	2	22
817900	8179	1	1	32
818000	8180	1	2	17
818100	8181	1	2	49
818200	8182	2	1	2
818300	8183	2	1	13
818400	8184	2	2	32
818500	8185	2	1	6
818600	8186	2	1	40
818700	8187	2	1	15
818800	8188	2	1	27
818900	8189	1	2	13
819000	8190	1	1	23
819100	8191	2	1	36
819200	8192	2	2	49
819300	8193	1	2	69
819400	8194	1	2	6
819500	8195	1	2	53
819600	8196	3	2	51
819700	8197	1	1	32
819800	8198	1	2	28
819900	8199	1	1	-4
820000	8200	1	1	24
820100	8201	1	1	48
820200	8202	1	2	6
820300	8203	1	1	44
820400	8204	1	1	13
820500	8205	1	1	22
820600	8206	1	1	49
820700	8207	1	1	33
820800	8208	2	2	62
820900	8209	2	1	33
821000	8210	2	2	18
821100	8211	1	1	31
821200	8212	2	2	55
821300	8213	1	2	38
821400	8214	1	1	35
821500	8215	1	2	20
821600	8216	1	1	30
821700	8217	1	2	30
821800	8218	1	2	57
821900	8219	1	1	55
822000	8220	3	2	-4
822100	8221	3	2	50
822200	8222	3	2	54
822300	8223	3	1	54
822400	8224	2	1	20
822500	8225	1	1	17
822600	8226	1	2	59
822700	8227	1	2	52
822800	8228	1	1	47
822900	8229	1	1	52
823000	8230	1	1	8
823100	8231	1	1	6
823200	8232	1	1	13
823300	8233	1	1	32
823400	8234	3	1	7
823500	8235	1	2	53
823600	8236	1	1	39
823700	8237	1	2	54
823800	8238	1	1	54
823900	8239	2	1	49
824000	8240	2	1	21
824100	8241	2	1	18
824200	8242	3	1	53
824300	8243	1	2	53
824400	8244	2	1	48
824500	8245	2	1	1
824600	8246	2	1	27
824700	8247	2	1	11
824800	8248	2	1	26
824900	8249	2	1	39
825000	8250	2	1	14
825100	8251	2	2	49
825200	8252	2	1	42
825300	8253	2	1	36
825400	8254	2	2	49
825500	8255	2	1	35
825600	8256	2	1	32
825700	8257	1	2	55
825800	8258	1	1	0
825900	8259	1	2	21
826000	8260	1	2	54
826100	8261	1	2	12
826200	8262	1	2	70
826300	8263	1	1	43
826400	8264	1	2	26
826500	8265	1	2	9
826600	8266	1	2	49
826700	8267	1	1	47
826800	8268	1	1	15
826900	8269	1	2	18
827000	8270	1	1	15
827100	8271	1	2	33
827200	8272	1	1	53
827300	8273	1	2	69
827400	8274	1	1	8
827500	8275	1	1	46
827600	8276	1	2	33
827700	8277	1	1	21
827800	8278	1	1	28
827900	8279	1	2	27
828000	8280	1	1	6
828100	8281	1	1	25
828200	8282	1	1	45
828300	8283	1	2	18
828400	8284	1	2	-4
828500	8285	1	1	21
828600	8286	1	2	46
828700	8287	1	2	56
828800	8288	2	1	14
828900	8289	2	2	36
829000	8290	1	1	33
829100	8291	1	1	35
829200	8292	1	1	0
829300	8293	2	1	45
829400	8294	1	2	53
829500	8295	1	1	28
829600	8296	1	2	10
829700	8297	1	1	-4
829800	8298	1	2	22
829900	8299	1	2	56
830000	8300	1	1	48
830100	8301	1	1	31
830200	8302	1	1	60
830300	8303	1	2	47
830400	8304	1	1	56
830500	8305	1	2	14
830600	8306	1	2	2
830700	8307	1	1	-4
830800	8308	3	2	32
830900	8309	1	2	22
831000	8310	3	2	-4
831100	8311	3	2	55
831200	8312	3	2	43
831300	8313	3	2	50
831400	8314	1	1	43
831500	8315	1	2	50
831600	8316	1	1	51
831700	8317	1	2	42
831800	8318	1	1	51
831900	8319	1	2	54
832000	8320	1	1	45
832100	8321	1	1	36
832200	8322	1	1	29
832300	8323	1	1	48
832400	8324	3	2	49
832500	8325	3	2	58
832600	8326	3	1	16
832700	8327	1	1	19
832800	8328	1	1	7
832900	8329	1	2	53
833000	8330	1	2	36
833100	8331	1	1	19
833200	8332	1	2	0
833300	8333	1	1	33
833400	8334	1	2	52
833500	8335	3	2	63
833600	8336	1	2	66
833700	8337	1	2	40
833800	8338	3	2	55
833900	8339	1	1	67
834000	8340	1	2	46
834100	8341	1	1	29
834200	8342	1	1	38
834300	8343	1	2	42
834400	8344	2	1	39
834500	8345	1	2	25
834600	8346	1	2	40
834700	8347	1	1	52
834800	8348	1	1	56
834900	8349	1	2	62
835000	8350	1	2	-4
835100	8351	1	2	56
835200	8352	1	2	29
835300	8353	1	2	4
835400	8354	2	2	19
835500	8355	1	1	32
835600	8356	1	1	-4
835700	8357	1	2	34
835800	8358	1	1	-4
835900	8359	1	2	-4
836000	8360	1	1	50
836100	8361	1	1	52
836200	8362	3	2	62
836300	8363	3	2	34
836400	8364	1	1	36
836500	8365	3	1	36
836600	8366	3	2	15
836700	8367	1	2	42
836800	8368	1	1	43
836900	8369	3	1	46
837000	8370	3	1	35
837100	8371	3	2	71
837200	8372	3	2	54
837300	8373	3	2	50
837400	8374	1	2	50
837500	8375	1	2	44
837600	8376	1	2	40
837700	8377	1	2	9
837800	8378	1	1	12
837900	8379	1	1	50
838000	8380	1	1	24
838100	8381	1	1	29
838200	8382	1	1	13
838300	8383	1	2	44
838400	8384	2	1	16
838500	8385	2	2	41
838600	8386	1	1	52
838700	8387	1	2	24
838800	8388	1	1	38
838900	8389	1	2	54
839000	8390	1	1	52
839100	8391	1	2	65
839200	8392	1	1	49
839300	8393	1	2	49
839400	8394	1	1	27
839500	8395	1	2	32
839600	8396	1	1	41
839700	8397	1	1	37
839800	8398	1	2	43
839900	8399	1	2	58
840000	8400	1	1	8
840100	8401	1	2	22
840200	8402	1	1	34
840300	8403	1	1	49
840400	8404	1	2	37
840500	8405	1	2	8
840600	8406	1	1	31
840700	8407	1	2	37
840800	8408	1	2	14
840900	8409	1	1	54
841000	8410	1	1	-4
841100	8411	1	1	41
841200	8412	1	1	33
841300	8413	1	2	51
841400	8414	2	2	58
841500	8415	2	1	27
841600	8416	2	2	51
841700	8417	2	2	22
841800	8418	3	2	48
841900	8419	3	2	25
842000	8420	2	1	28
842100	8421	2	1	46
842200	8422	2	2	38
842300	8423	2	1	27
842400	8424	3	2	29
842500	8425	3	2	63
842600	8426	2	1	14
842700	8427	2	1	11
842800	8428	2	2	54
842900	8429	3	2	72
843000	8430	2	2	53
843100	8431	2	2	48
843200	8432	2	2	36
843300	8433	2	1	42
843400	8434	2	2	36
843500	8435	3	1	49
843600	8436	3	1	-4
843700	8437	3	2	51
843800	8438	3	1	0
843900	8439	3	1	31
844000	8440	2	1	27
844100	8441	2	1	21
844200	8442	2	1	31
844300	8443	3	1	49
844400	8444	3	1	39
844500	8445	3	2	53
844600	8446	3	2	41
844700	8447	3	1	-4
844800	8448	3	1	35
844900	8449	3	2	36
845000	8450	3	1	-4
845100	8451	3	2	-4
845200	8452	3	2	14
845300	8453	3	1	43
845400	8454	3	1	66
845500	8455	3	2	40
845600	8456	3	1	56
845700	8457	3	2	45
845800	8458	3	1	18
845900	8459	3	1	31
846000	8460	3	2	27
846100	8461	1	2	43
846200	8462	1	1	14
846300	8463	2	2	48
846400	8464	3	2	46
846500	8465	3	1	32
846600	8466	3	1	45
846700	8467	3	2	48
846800	8468	1	1	48
846900	8469	1	1	40
847000	8470	3	1	36
847100	8471	3	2	44
847200	8472	3	1	39
847300	8473	2	2	16
847400	8474	2	2	54
847500	8475	2	2	64
847600	8476	2	1	43
847700	8477	2	2	50
847800	8478	2	1	25
847900	8479	2	2	47
848000	8480	2	2	40
848100	8481	2	1	42
848200	8482	2	2	49
848300	8483	2	2	32
848400	8484	2	2	32
848500	8485	2	1	15
848600	8486	3	1	30
848700	8487	3	1	17
848800	8488	2	2	72
848900	8489	2	2	52
849000	8490	2	2	43
849100	8491	3	2	75
849200	8492	2	2	33
849300	8493	2	2	45
849400	8494	2	2	46
849500	8495	2	1	34
849600	8496	2	1	39
849700	8497	2	1	16
849800	8498	2	1	36
849900	8499	2	1	42
850000	8500	2	2	20
850100	8501	2	1	20
850200	8502	2	2	38
850300	8503	2	2	11
850400	8504	2	1	18
850500	8505	2	2	20
850600	8506	2	1	26
850700	8507	2	1	-4
850800	8508	2	1	17
850900	8509	2	1	43
851000	8510	2	2	46
851100	8511	2	2	41
851200	8512	2	2	31
851300	8513	2	2	38
851400	8514	2	2	58
851500	8515	3	1	59
851600	8516	3	1	50
851700	8517	2	1	29
851800	8518	3	1	62
851900	8519	3	2	72
852000	8520	3	1	65
852100	8521	3	1	41
852200	8522	3	2	52
852300	8523	3	1	35
852400	8524	3	1	48
852500	8525	3	1	44
852600	8526	3	1	15
852700	8527	3	1	7
852800	8528	3	2	50
852900	8529	3	2	66
853000	8530	3	2	47
853100	8531	3	2	37
853200	8532	2	2	50
853300	8533	3	2	54
853400	8534	3	1	45
853500	8535	2	1	44
853600	8536	2	1	45
853700	8537	2	2	43
853800	8538	2	1	17
853900	8539	2	2	44
854000	8540	2	2	47
854100	8541	2	1	50
854200	8542	3	2	53
854300	8543	3	1	38
854400	8544	3	1	33
854500	8545	3	1	36
854600	8546	3	2	45
854700	8547	3	1	19
854800	8548	3	1	49
854900	8549	2	2	39
855000	8550	3	1	26
855100	8551	2	1	39
855200	8552	2	1	35
855300	8553	2	2	50
855400	8554	3	2	28
855500	8555	3	1	48
855600	8556	3	1	41
855700	8557	2	2	34
855800	8558	2	2	39
855900	8559	2	1	39
856000	8560	2	1	44
856100	8561	2	2	42
856200	8562	3	2	55
856300	8563	3	1	8
856400	8564	3	1	36
856500	8565	3	1	17
856600	8566	3	2	57
856700	8567	3	1	4
856800	8568	2	2	15
856900	8569	2	1	29
857000	8570	2	2	18
857100	8571	3	2	32
857200	8572	3	2	72
857300	8573	2	1	0
857400	8574	2	1	1
857500	8575	2	1	8
857600	8576	2	1	8
857700	8577	2	1	20
857800	8578	2	2	40
857900	8579	2	2	16
858000	8580	2	2	29
858100	8581	2	1	19
858200	8582	2	1	43
858300	8583	2	2	45
858400	8584	2	1	17
858500	8585	3	1	37
858600	8586	2	1	13
858700	8587	2	1	11
858800	8588	2	1	53
858900	8589	3	1	13
859000	8590	3	2	28
859100	8591	3	1	9
859200	8592	3	1	4
859300	8593	3	2	17
859400	8594	3	1	3
859500	8595	3	1	3
859600	8596	2	1	36
859700	8597	2	1	32
859800	8598	2	2	0
859900	8599	2	1	43
860000	8600	2	2	14
860100	8601	2	2	48
860200	8602	2	1	38
860300	8603	2	2	36
860400	8604	2	1	25
860500	8605	2	2	14
860600	8606	3	1	47
860700	8607	2	1	35
860800	8608	2	2	44
860900	8609	2	1	33
861000	8610	3	2	56
861100	8611	3	1	61
861200	8612	2	2	38
861300	8613	2	2	44
861400	8614	1	2	36
861500	8615	2	2	40
861600	8616	2	1	35
861700	8617	2	1	23
861800	8618	2	2	33
861900	8619	2	2	27
862000	8620	2	1	50
862100	8621	2	1	5
862200	8622	2	2	24
862300	8623	2	1	37
862400	8624	2	1	-4
862500	8625	2	1	44
862600	8626	2	1	4
862700	8627	2	1	30
862800	8628	2	1	8
862900	8629	2	1	9
863000	8630	2	1	18
863100	8631	2	2	16
863200	8632	2	1	33
863300	8633	2	1	30
863400	8634	2	2	68
863500	8635	3	2	56
863600	8636	2	2	54
863700	8637	3	2	68
863800	8638	2	2	73
863900	8639	2	2	42
864000	8640	2	1	58
864100	8641	2	2	53
864200	8642	2	2	50
864300	8643	2	2	41
864400	8644	2	1	27
864500	8645	2	1	28
864600	8646	3	1	31
864700	8647	2	1	34
864800	8648	2	2	48
864900	8649	2	2	17
865000	8650	2	1	30
865100	8651	2	1	35
865200	8652	2	2	55
865300	8653	2	1	6
865400	8654	2	1	26
865500	8655	2	1	50
865600	8656	3	1	27
865700	8657	2	1	16
865800	8658	2	2	50
865900	8659	2	2	48
866000	8660	2	2	12
866100	8661	2	1	37
866200	8662	2	2	49
866300	8663	2	1	39
866400	8664	2	2	47
866500	8665	2	2	35
866600	8666	2	1	36
866700	8667	2	1	25
866800	8668	2	2	35
866900	8669	2	1	38
867000	8670	2	1	34
867100	8671	2	1	-4
867200	8672	2	1	13
867300	8673	2	2	34
867400	8674	3	2	31
867500	8675	2	2	-4
867600	8676	2	1	-4
867700	8677	2	1	41
867800	8678	2	1	6
867900	8679	2	2	27
868000	8680	2	2	12
868100	8681	2	1	25
868200	8682	2	1	7
868300	8683	2	1	4
868400	8684	2	2	20
868500	8685	2	2	47
868600	8686	2	1	6
868700	8687	2	1	12
868800	8688	2	2	10
868900	8689	2	1	5
869000	8690	2	2	0
869100	8691	2	1	7
869200	8692	2	2	1
869300	8693	2	2	45
869400	8694	2	2	40
869500	8695	2	2	40
869600	8696	2	2	16
869700	8697	2	2	13
869800	8698	2	1	35
869900	8699	3	1	46
870000	8700	3	2	70
870100	8701	3	2	53
870200	8702	3	1	55
870300	8703	3	2	45
870400	8704	1	1	37
870500	8705	1	2	40
870600	8706	1	2	38
870700	8707	3	2	63
870800	8708	1	2	28
870900	8709	1	1	-4
871000	8710	1	1	-4
871100	8711	3	1	28
871200	8712	3	1	-4
871300	8713	3	1	23
871400	8714	1	2	41
871500	8715	3	2	63
871600	8716	3	2	60
871700	8717	3	2	50
871800	8718	3	2	64
871900	8719	3	2	38
872000	8720	3	2	56
872100	8721	3	2	51
872200	8722	1	1	45
872300	8723	1	1	46
872400	8724	1	1	33
872500	8725	1	1	43
872600	8726	1	1	41
872700	8727	1	1	48
872800	8728	3	2	41
872900	8729	3	2	63
873000	8730	3	1	15
873100	8731	3	2	27
873200	8732	3	1	-4
873300	8733	3	2	-4
873400	8734	3	2	32
873500	8735	3	1	51
873600	8736	3	2	49
873700	8737	3	1	19
873800	8738	3	1	62
873900	8739	3	2	15
874000	8740	1	1	44
874100	8741	1	1	37
874200	8742	3	2	62
874300	8743	3	1	34
874400	8744	3	2	47
874500	8745	3	1	42
874600	8746	3	1	63
874700	8747	3	2	45
874800	8748	3	2	51
874900	8749	2	1	15
875000	8750	3	2	56
875100	8751	3	1	40
875200	8752	3	2	45
875300	8753	3	2	35
875400	8754	3	1	22
875500	8755	3	1	32
875600	8756	3	2	44
875700	8757	3	2	33
875800	8758	3	1	55
875900	8759	1	2	80
876000	8760	3	2	35
876100	8761	3	1	33
876200	8762	3	2	18
876300	8763	3	2	50
876400	8764	3	2	31
876500	8765	3	1	46
876600	8766	3	2	36
876700	8767	3	1	6
876800	8768	3	1	59
876900	8769	3	1	47
877000	8770	3	2	56
877100	8771	3	1	25
877200	8772	3	2	45
877300	8773	3	2	-4
877400	8774	3	1	55
877500	8775	3	1	56
877600	8776	3	1	64
877700	8777	3	2	47
877800	8778	3	1	32
877900	8779	3	2	77
878000	8780	3	2	23
878100	8781	3	1	44
878200	8782	3	2	56
878300	8783	3	2	47
878400	8784	3	1	38
878500	8785	3	1	25
878600	8786	2	1	19
878700	8787	2	2	57
878800	8788	3	2	47
878900	8789	2	2	8
879000	8790	2	1	39
879100	8791	2	2	54
879200	8792	2	1	41
879300	8793	2	1	44
879400	8794	2	2	49
879500	8795	3	2	41
879600	8796	3	1	44
879700	8797	3	2	55
879800	8798	3	2	-4
879900	8799	3	2	52
880000	8800	3	2	22
880100	8801	3	2	50
880200	8802	3	2	30
880300	8803	3	1	32
880400	8804	3	2	84
880500	8805	3	1	42
880600	8806	3	1	49
880700	8807	3	2	65
880800	8808	3	1	35
880900	8809	3	2	42
881000	8810	1	1	37
881100	8811	1	2	43
881200	8812	1	2	32
881300	8813	1	1	50
881400	8814	1	1	38
881500	8815	1	2	33
881600	8816	3	2	65
881700	8817	3	1	45
881800	8818	2	2	42
881900	8819	3	2	64
882000	8820	3	1	56
882100	8821	3	2	84
882200	8822	3	1	53
882300	8823	3	1	46
882400	8824	3	1	40
882500	8825	3	2	56
882600	8826	3	2	64
882700	8827	3	2	61
882800	8828	3	2	73
882900	8829	3	2	60
883000	8830	3	2	50
883100	8831	3	2	45
883200	8832	3	1	39
883300	8833	3	2	53
883400	8834	3	1	21
883500	8835	3	1	24
883600	8836	3	1	37
883700	8837	3	1	48
883800	8838	3	1	34
883900	8839	3	2	74
884000	8840	2	2	22
884100	8841	3	2	47
884200	8842	3	1	56
884300	8843	3	1	25
884400	8844	3	1	56
884500	8845	3	2	56
884600	8846	3	1	49
884700	8847	3	2	48
884800	8848	3	2	42
884900	8849	3	2	46
885000	8850	3	1	14
885100	8851	3	2	47
885200	8852	1	1	22
885300	8853	1	2	46
885400	8854	1	2	49
885500	8855	1	1	45
885600	8856	1	1	42
885700	8857	1	1	37
885800	8858	1	2	48
885900	8859	1	1	44
886000	8860	1	1	43
886100	8861	1	2	53
886200	8862	1	1	50
886300	8863	1	1	30
886400	8864	1	2	43
886500	8865	1	1	22
886600	8866	1	1	50
886700	8867	1	2	39
886800	8868	1	1	13
886900	8869	1	2	6
887000	8870	1	2	31
887100	8871	1	1	12
887200	8872	1	1	39
887300	8873	1	2	55
887400	8874	3	2	49
887500	8875	1	2	49
887600	8876	1	1	21
887700	8877	1	1	29
887800	8878	1	2	41
887900	8879	1	1	14
888000	8880	1	1	48
888100	8881	1	1	47
888200	8882	1	1	39
888300	8883	1	2	25
888400	8884	1	1	-4
888500	8885	1	2	14
888600	8886	1	1	24
888700	8887	1	1	12
888800	8888	1	2	46
888900	8889	1	2	48
889000	8890	1	2	45
889100	8891	1	1	51
889200	8892	1	1	25
889300	8893	1	1	37
889400	8894	1	1	37
889500	8895	1	2	49
889600	8896	1	2	63
889700	8897	1	1	46
889800	8898	1	1	56
889900	8899	1	2	31
890000	8900	1	2	38
890100	8901	1	1	0
890200	8902	1	2	65
890300	8903	1	1	37
890400	8904	1	2	56
890500	8905	1	2	45
890600	8906	1	1	31
890700	8907	1	1	24
890800	8908	1	1	27
890900	8909	1	2	48
891000	8910	1	2	50
891100	8911	1	1	47
891200	8912	1	2	29
891300	8913	1	2	48
891400	8914	1	1	33
891500	8915	1	1	47
891600	8916	1	2	38
891700	8917	1	1	46
891800	8918	1	2	30
891900	8919	1	2	63
892000	8920	1	2	39
892100	8921	3	2	50
892200	8922	1	1	-4
892300	8923	1	1	39
892400	8924	1	1	21
892500	8925	1	2	54
892600	8926	1	2	43
892700	8927	1	2	53
892800	8928	1	2	56
892900	8929	1	1	36
893000	8930	1	1	48
893100	8931	1	2	28
893200	8932	1	2	20
893300	8933	1	1	35
893400	8934	1	2	55
893500	8935	1	1	35
893600	8936	1	1	29
893700	8937	1	1	23
893800	8938	1	2	23
893900	8939	1	2	50
894000	8940	1	2	34
894100	8941	1	1	51
894200	8942	1	2	31
894300	8943	1	1	53
894400	8944	1	2	48
894500	8945	1	1	39
894600	8946	1	2	56
894700	8947	1	1	59
894800	8948	1	2	27
894900	8949	1	2	18
895000	8950	1	1	13
895100	8951	1	2	50
895200	8952	1	1	36
895300	8953	1	2	14
895400	8954	1	1	32
895500	8955	1	2	22
895600	8956	1	2	47
895700	8957	1	1	40
895800	8958	1	1	14
895900	8959	2	1	-4
896000	8960	2	2	28
896100	8961	1	2	23
896200	8962	2	2	50
896300	8963	1	1	41
896400	8964	1	1	11
896500	8965	1	2	45
896600	8966	1	2	-4
896700	8967	1	2	-4
896800	8968	1	2	-4
896900	8969	1	2	-4
897000	8970	2	2	52
897100	8971	2	1	58
897200	8972	2	1	7
897300	8973	1	1	48
897400	8974	2	2	50
897500	8975	2	1	31
897600	8976	2	1	38
897700	8977	2	2	14
897800	8978	2	1	14
897900	8979	2	1	45
898000	8980	2	1	24
898100	8981	2	2	37
898200	8982	2	2	52
898300	8983	2	1	42
898400	8984	2	1	20
898500	8985	2	2	13
898600	8986	2	1	45
898700	8987	2	1	4
898800	8988	2	1	14
898900	8989	2	1	8
899000	8990	2	1	11
899100	8991	2	1	34
899200	8992	2	1	2
899300	8993	2	1	13
899400	8994	2	1	44
899500	8995	2	1	36
899600	8996	2	2	20
899700	8997	2	1	47
899800	8998	2	1	13
899900	8999	2	1	31
900000	9000	3	2	16
900100	9001	3	1	7
900200	9002	3	1	6
900300	9003	3	1	4
900400	9004	3	2	32
900500	9005	2	1	41
900600	9006	2	1	-4
900700	9007	3	2	51
900800	9008	2	1	24
900900	9009	2	1	4
901000	9010	2	1	6
901100	9011	2	2	38
901200	9012	2	2	51
901300	9013	2	1	44
901400	9014	2	1	22
901500	9015	2	1	33
901600	9016	2	1	35
901700	9017	2	1	31
901800	9018	2	2	37
901900	9019	2	2	35
902000	9020	2	1	50
902100	9021	2	2	29
902200	9022	2	1	5
902300	9023	2	2	53
902400	9024	3	1	40
902500	9025	3	2	10
902600	9026	3	1	28
902700	9027	3	1	48
902800	9028	3	1	5
902900	9029	2	2	63
903000	9030	2	1	7
903100	9031	2	1	5
903200	9032	2	1	41
903300	9033	2	2	6
903400	9034	2	1	24
903500	9035	2	2	32
903600	9036	2	1	8
903700	9037	2	2	40
903800	9038	2	2	41
903900	9039	2	1	-4
904000	9040	2	2	41
904100	9041	3	2	-4
904200	9042	2	1	19
904300	9043	2	1	29
904400	9044	2	1	32
904500	9045	2	2	63
904600	9046	2	2	15
904700	9047	2	2	20
904800	9048	2	2	49
904900	9049	2	1	10
905000	9050	2	2	21
905100	9051	2	1	25
905200	9052	2	1	5
905300	9053	2	2	12
905400	9054	2	1	1
905500	9055	2	1	19
905600	9056	2	1	61
905700	9057	2	2	46
905800	9058	2	1	56
905900	9059	2	1	50
906000	9060	2	2	9
906100	9061	2	1	35
906200	9062	2	1	21
906300	9063	2	2	37
906400	9064	2	2	31
906500	9065	2	2	18
906600	9066	2	1	28
906700	9067	2	2	39
906800	9068	2	1	23
906900	9069	2	1	22
907000	9070	2	2	60
907100	9071	2	1	33
907200	9072	2	1	9
907300	9073	2	1	30
907400	9074	2	2	3
907500	9075	2	1	44
907600	9076	2	1	3
907700	9077	2	1	29
907800	9078	2	1	12
907900	9079	2	1	14
908000	9080	2	2	10
908100	9081	2	2	29
908200	9082	3	1	27
908300	9083	3	1	-4
908400	9084	3	2	43
908500	9085	3	1	-4
908600	9086	3	2	47
908700	9087	3	2	-4
908800	9088	3	1	35
908900	9089	2	1	-4
909000	9090	2	1	14
909100	9091	2	1	46
909200	9092	2	2	48
909300	9093	2	1	49
909400	9094	2	1	26
909500	9095	2	2	46
909600	9096	2	1	38
909700	9097	2	1	33
909800	9098	2	1	24
909900	9099	2	1	21
910000	9100	2	2	18
910100	9101	2	2	3
910200	9102	2	1	18
910300	9103	3	2	59
910400	9104	3	2	36
910500	9105	3	1	35
910600	9106	2	2	22
910700	9107	2	1	52
910800	9108	2	2	2
910900	9109	2	2	19
911000	9110	2	1	33
911100	9111	2	1	34
911200	9112	2	1	45
911300	9113	2	2	32
911400	9114	2	1	21
911500	9115	2	2	38
911600	9116	2	1	44
911700	9117	2	2	51
911800	9118	3	2	46
911900	9119	3	2	-4
912000	9120	2	1	43
912100	9121	2	1	46
912200	9122	3	2	30
912300	9123	3	1	15
912400	9124	3	2	36
912500	9125	3	1	27
912600	9126	3	2	53
912700	9127	3	2	37
912800	9128	3	1	18
912900	9129	3	2	27
913000	9130	3	1	18
913100	9131	3	1	26
913200	9132	3	1	30
913300	9133	3	2	37
913400	9134	1	2	57
913500	9135	3	2	24
913600	9136	3	1	4
913700	9137	3	1	12
913800	9138	3	2	30
913900	9139	3	2	54
914000	9140	3	1	33
914100	9141	3	2	42
914200	9142	3	2	51
914300	9143	3	2	-4
914400	9144	1	2	52
914500	9145	3	2	4
914600	9146	3	2	59
914700	9147	3	1	-4
914800	9148	3	2	69
914900	9149	2	1	9
915000	9150	3	2	47
915100	9151	3	2	60
915200	9152	3	2	61
915300	9153	3	2	80
915400	9154	3	1	81
915500	9155	2	1	49
915600	9156	2	2	12
915700	9157	2	2	49
915800	9158	3	1	51
915900	9159	3	2	29
916000	9160	3	1	70
916100	9161	3	1	39
916200	9162	3	1	48
916300	9163	3	1	40
916400	9164	3	2	58
916500	9165	3	1	20
916600	9166	2	1	49
916700	9167	3	2	55
916800	9168	3	2	39
916900	9169	3	1	23
917000	9170	3	1	60
917100	9171	3	2	28
917200	9172	3	2	41
917300	9173	3	2	39
917400	9174	1	2	38
917500	9175	3	1	42
917600	9176	3	1	13
917700	9177	3	1	17
